window_size_s,file_path,label,orig_start,orig_end,gt_start,gt_end,orig_iou,vad_start,vad_end,vad_iou,delta_pp
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,เหี้ย,250.5,251.4,250.719774,251.21267,0.5476622222222207,250.5,251.20000000000002,0.6738406274994235,12.617840527720281
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,เหี้ย,452.25,453.15,452.90394,453.234737,0.24987382417843654,452.46999999999997,453.15,0.3217576761683976,7.188385198996109
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,เหี้ย,458.25,459.15,458.686766,459.008668,0.35766888888892323,458.25,459.046,0.40439949748746973,4.673060859854649
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,เหี้ย,464.25,465.15,464.816067,464.951499,0.150480000000045,464.25,464.69399999999996,0.0,-15.0480000000045
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,เหี้ย,475.5,476.4,475.581106,476.036344,0.5058200000000221,475.5,476.4,0.5058200000000221,0.0
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,เหี้ย,516.75,517.65,517.563128,517.703169,0.09114018605301993,517.2579999999999,517.65,0.19514386671119496,10.400368065817503
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,เหี้ย,564.75,565.65,564.888931,565.005133,0.12911333333338534,564.778,565.65,0.13325917431198345,0.4145840978598103
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,เหี้ย,578.25,579.15,578.444391,578.589707,0.16146222222220386,578.25,579.15,0.16146222222220386,0.0
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,เหี้ย,665.25,666.15,665.68181,665.798472,0.1296244444443429,665.25,666.15,0.1296244444443429,0.0
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,เหี้ย,670.5,671.4,670.684904,670.978038,0.3257044444444628,670.5,671.04,0.5428407407407941,21.713629629633136
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,เหี้ย,723.75,724.65,724.323563,724.452612,0.1433877777777915,723.75,724.65,0.1433877777777915,0.0
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,เหี้ย,731.25,732.9,731.950656,732.156887,0.12498848484848808,731.25,732.9,0.12498848484848808,0.0
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,เหี้ย,807.75,808.65,808.109852,808.225243,0.12821222222214926,807.81,808.65,0.13737023809515123,0.9158015873001968
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,เหี้ย,1013.25,1014.9,1013.980815,1014.247088,0.16137757575755104,1013.982,1014.6859999999999,0.37591270375862157,21.453512800107053
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,เหี้ย,1021.5,1022.4,1021.628146,1021.86147,0.2592488888889385,1021.624,1022.264,0.3645687500000683,10.531986111112978
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,เหี้ย,1055.25,1056.15,1055.739439,1056.095925,0.3960955555556619,1055.25,1056.15,0.3960955555556619,0.0
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,เหี้ย,1063.5,1064.4,1063.637166,1063.742717,0.11727888888899368,1063.5,1064.4,0.11727888888899368,0.0
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Yo mama & แซนวิชบลูเบอร์รี่.wav,มึง,24.0,24.9,24.340333,24.50921,0.18764111111110962,24.0,24.9,0.18764111111110962,0.0
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Yo mama & แซนวิชบลูเบอร์รี่.wav,มึง,27.75,30.15,29.996729,30.232618,0.06173764952964984,27.75,29.634,0.0,-6.1737649529649845
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Yo mama & แซนวิชบลูเบอร์รี่.wav,มึง,40.5,41.4,40.5462,40.65505,0.12094444444444896,40.5,41.4,0.12094444444444896,0.0
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Yo mama & แซนวิชบลูเบอร์รี่.wav,มึง,60.0,60.9,60.009619,60.131435,0.1353511111111142,60.0,60.9,0.1353511111111142,0.0
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Yo mama & แซนวิชบลูเบอร์รี่.wav,มึง,87.0,87.9,87.515124,87.703239,0.2090166666666612,87.25200000000001,87.9,0.2903009259259219,8.12842592592607
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Yo mama & แซนวิชบลูเบอร์รี่.wav,มึง,91.5,92.4,92.078296,92.249414,0.19013111111111766,91.848,92.4,0.3099963768116031,11.986526570048541
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Yo mama & แซนวิชบลูเบอร์รี่.wav,มึง,100.5,101.4,100.578463,100.726862,0.16488777777777422,100.5,101.4,0.16488777777777422,0.0
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\คนน่ากลัวกว่าผีบอกเลย!.wav,กู,45.0,45.9,45.158615,45.194149,0.0394822222222284,45.0,45.9,0.0394822222222284,0.0
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\จารย์แดง1.wav,เหี้ย,3.0,3.9,3.472544,3.657632,0.20565333333333327,3.0,3.9,0.20565333333333327,0.0
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\จารย์แดง1.wav,เหี้ย,6.75,7.65,7.40837,7.649822,0.26828000000000063,6.75,7.65,0.26828000000000063,0.0
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\จารย์แดง1.wav,เหี้ย,8.25,9.15,8.525175,8.880846,0.39518999999999893,8.25,9.15,0.39518999999999893,0.0
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\ชีวิตมันจะสู้ก็ต้องสู้ #honkaistarrail.wav,เหี้ย,17.25,18.15,17.212415,17.374221,0.13249038753819523,17.25,17.79,0.21506964342910354,8.257925589090831
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\ช่วยด้วย!! นวยจะมาอยู่ด้วย!!.wav,กู,33.0,33.9,33.564691,33.945743,0.354545579507324,33.0,33.9,0.354545579507324,0.0
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\ซามามาเท.wav,กู,7.5,8.4,7.602102,7.667882,0.07308888888888807,7.5,8.4,0.07308888888888807,0.0
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\ซามามาเท.wav,กู,18.0,18.9,18.39396,18.465963,0.08000333333333202,18.092,18.9,0.08911262376237465,0.9109290429042627
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\ซามามาเท.wav,มึง,25.5,26.4,25.847625,26.04843,0.2231166666666659,25.5,26.136,0.31573113207547054,9.261446540880463
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\ถ้าจะมาหลอกแค่นี้ อย่ามาดีกว่าไอ้น้อง.wav,กู,15.75,17.4,15.877913,15.992726,0.06958363636363632,15.75,16.386,0.18052358490566034,11.093994854202402
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\ถ้าวันนึงหีมึงเหี่ยว.wav,กู,7.5,8.4,8.195119,8.340567,0.16160888888888886,7.5,8.4,0.16160888888888886,0.0
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\ถ้าวันนึงหีมึงเหี่ยว.wav,มึง,6.75,7.65,7.282757,7.473012,0.21139444444444394,6.75,7.65,0.21139444444444394,0.0
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\ถ้าวันนึงหีมึงเหี่ยว.wav,มึง,15.75,16.65,15.976985,16.152446,0.19495666666666733,15.75,16.65,0.19495666666666733,0.0
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\ประชุมรวมญาติเชลซี.wav,กู,181.5,182.4,181.523369,181.735847,0.23608666666667005,181.5,181.816,0.6723987341772237,43.631206751055366
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\มันไปเล่นเอไอเอสชั่วโมงละ60บาท.wav,กู,3.75,4.65,3.948172,4.024041,0.08429888888888931,3.75,4.609999999999999,0.088219767441861,0.3920878552971685
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,กู,204.75,205.65,205.228977,205.311368,0.09154555555555632,204.75,205.514,0.10784162303664939,1.6296067481093066
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,กู,255.0,255.9,255.14347,255.208223,0.07194777777777295,255.124,255.9,0.08344458762885978,1.1496809851086836
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,กู,493.5,494.4,493.803484,493.865236,0.06861333333328601,493.5,494.4,0.06861333333328601,0.0
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,กู,516.75,517.65,517.211817,517.37881,0.18554777777783546,516.97,517.65,0.2455779411765588,6.003016339872333
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,กู,713.25,714.15,713.708822,713.789551,0.08969888888878635,713.502,714.15,0.12458179012330652,3.4882901234520163
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,กู,747.75,748.65,748.311149,748.428681,0.1305911111110954,747.75,748.61,0.13666511627904768,0.6074005167952284
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,กู,749.25,750.15,749.631062,749.695814,0.07194666666666692,749.25,750.15,0.07194666666666692,0.0
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,กู,818.25,819.9,818.811827,818.89362,0.049571515151553114,818.31,819.9,0.05144213836481753,0.1870623213264415
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,กู,879.0,879.9,879.257549,879.393704,0.15128333333324492,879.22,879.9,0.20022794117636322,4.89446078431183
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,กู,943.5,944.4,944.278358,944.338604,0.06694000000000887,943.784,944.4,0.09780194805196085,3.0861948051951984
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,มึง,169.5,170.4,170.145049,170.364915,0.24429555555554971,169.5,170.4,0.24429555555554971,0.0
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,มึง,243.0,243.9,243.468469,243.609901,0.15714666666667554,243.0,243.9,0.15714666666667554,0.0
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,เย็ด,32.25,33.15,32.602139,32.76513,0.1811011111111093,32.565999999999995,32.821999999999996,0.6366835937499921,45.55824826388828
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,เย็ด,150.75,151.65,151.008217,151.136017,0.14200000000000765,150.97,151.19400000000002,0.5705357142857028,42.853571428569516
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,เหี้ย,181.5,182.4,182.152395,182.263848,0.12383666666664717,182.008,182.4,0.2843188775509804,16.048221088433323
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,เหี้ย,297.0,297.9,297.626608,297.919932,0.297187183400508,297.21999999999997,297.9,0.39059794380023055,9.341076039972258
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,เหี้ย,432.0,432.9,432.51693,432.769975,0.28116111111110265,432.0,432.9,0.28116111111110265,0.0
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,เหี้ย,444.0,444.9,444.43181,444.659627,0.2531300000000241,444.0,444.9,0.2531300000000241,0.0
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,เหี้ย,508.5,509.4,508.49982,508.816712,0.3518318558510557,508.5,508.88,0.8330580251459808,48.12261692949251
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,เหี้ย,588.75,589.65,588.810975,589.066576,0.2840011111111957,588.75,589.65,0.2840011111111957,0.0
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,เหี้ย,609.0,609.9,609.501024,609.734472,0.259386666666621,609.252,609.9,0.3602592592591731,10.08725925925521
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,เหี้ย,643.5,644.4,643.744092,643.965478,0.24598444444438242,643.5,644.1999999999999,0.31626571428565736,7.0281269841274945
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,เหี้ย,659.25,660.15,659.466958,659.813023,0.3845166666667507,659.25,660.0459999999999,0.4347550251257475,5.023835845899677
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,เหี้ย,669.75,670.65,670.23739,670.498856,0.290517777777831,669.81,670.65,0.31126904761908497,2.075126984125397
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,เหี้ย,702.0,702.9,702.701405,702.98938,0.20072671774238232,702.348,702.9,0.3096370326482687,10.891031490588638
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,เหี้ย,752.25,753.15,752.345344,752.899998,0.6162822222222686,752.25,752.918,0.8303203592814707,21.403813705920214
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,เหี้ย,783.75,785.4,784.98557,785.237397,0.15262242424238678,783.75,784.5459999999999,0.0,-15.262242424238678
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,เหี้ย,789.0,789.9,789.03354,789.221506,0.20885111111107232,789.0,789.9,0.20885111111107232,0.0
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,เหี้ย,815.25,816.15,815.714505,815.955984,0.26830999999991006,815.25,816.15,0.26830999999991006,0.0
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\รายการเย็ดแม่.wav,เหี้ย,822.75,823.65,822.855039,823.020567,0.18391999999999886,823.226,823.65,0.0,-18.391999999999886
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\ลิ้นจระเข้ กินอะไรก็อร่อย.wav,กู,12.0,12.9,12.082587,12.34321,0.2895811111111098,12.476,12.9,0.0,-28.95811111111098
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\ลิ้นจระเข้ กินอะไรก็อร่อย.wav,กู,18.75,19.65,19.292715,19.410459,0.13082666666666498,19.162,19.65,0.2412786885245869,11.045202185792192
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\ลิ้นจระเข้ กินอะไรก็อร่อย.wav,กู,53.25,54.15,53.828056,53.949316,0.13473333333334087,53.25,54.15,0.13473333333334087,0.0
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\วิ่งหนี or วิ่งใส่.wav,กู,3.0,3.9,3.531079,3.901909,0.40904459319066544,3.0,3.9,0.40904459319066544,0.0
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\วิ่งหนี or วิ่งใส่.wav,กู,4.5,5.4,4.867109,5.149732,0.3140255555555555,4.5,5.2,0.40374714285714286,8.972158730158736
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\วิ่งหนี or วิ่งใส่.wav,กู,6.75,8.4,6.984537,7.301412,0.19204545454545424,6.75,7.386,0.49823113207547093,30.61856775300167
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\วิ่งหนี or วิ่งใส่.wav,กู,9.0,10.65,9.236856,9.497076,0.15770909090909108,9.700000000000001,10.65,0.0,-15.770909090909107
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\วิ่งหนี or วิ่งใส่.wav,กู,11.25,12.15,11.844661,11.961329,0.1296311111111098,11.534,12.15,0.1893961038961022,5.976499278499239
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\วิ่งหนี or วิ่งใส่.wav,มึง,12.0,12.9,12.369961,12.811552,0.4906566666666673,12.0,12.9,0.4906566666666673,0.0
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\ศาลเจ้าทางม้าลายอยู่ไหน!!.wav,กู,39.0,39.9,39.778927,39.904416,0.1338687064359718,39.0,39.9,0.1338687064359718,0.0
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\ศาลเจ้าทางม้าลายอยู่ไหน!!.wav,กู,45.0,45.9,45.377464,45.495142,0.13075333333333125,45.0,45.9,0.13075333333333125,0.0
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\เกิดแต่กับคีร์มากค่ะ.wav,กู,6.75,7.65,7.560986,7.697133,0.09398257689258066,6.75,7.386,0.0,-9.398257689258067
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\เกิดแต่กับคีร์มากค่ะ.wav,กู,15.75,16.65,16.418863,16.512703,0.10426666666666305,15.75,16.65,0.10426666666666305,0.0
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\เคยอยากเป็นวีค่ายกระต่าย.wav,กู,11.25,12.15,11.862371,11.899454,0.04120333333333428,11.25,11.758000000000001,0.0,-4.120333333333428
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\เจ๊อยากกลับบ้านแล้ว....wav,เหี้ย,15.0,15.9,15.342018,15.659347,0.3525877777777786,15.0,15.9,0.3525877777777786,0.0
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\เดินเตะทุกอย่างบนโลก!.wav,กู,2.25,3.15,3.035611,3.178815,0.12315584911957715,3.014,3.15,0.6940448381518661,57.0888989032289
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\เดินเตะทุกอย่างบนโลก!.wav,กู,31.5,32.4,32.091262,32.144963,0.05966777777777417,31.5,32.4,0.05966777777777417,0.0
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\เดินเตะทุกอย่างบนโลก!.wav,กู,34.5,35.4,35.039413,35.166954,0.14171222222221544,34.976,35.4,0.30080424528300437,15.909202306078893
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\เดินเตะทุกอย่างบนโลก!.wav,กู,43.5,44.4,44.130655,44.363041,0.25820666666667297,44.071999999999996,44.4,0.7084939024390342,45.02872357723612
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\เพื่อนบ้านหรรษาของจริงๆ.wav,เหี้ย,37.5,38.4,37.924782,38.043642,0.1320666666666646,37.72,38.4,0.1747941176470559,4.272745098039129
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\โอ๊ต.wav,กู,20.25,21.15,20.486934,20.566161,0.08802999999999958,20.25,21.15,0.08802999999999958,0.0
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\โอ๊ต.wav,เหี้ย,1300.5,1301.4,1301.148195,1301.295464,0.16363222222226254,1300.5,1301.4,0.16363222222226254,0.0
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\ใต้น้ำยังจะตามมาอีก!!.wav,เหี้ย,5.25,6.15,6.003302,6.123607,0.13367222222222228,5.25,5.694000000000001,0.0,-13.367222222222228
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\ใต้น้ำยังจะตามมาอีก!!.wav,เหี้ย,10.5,11.4,11.157715,11.280346,0.13625666666666678,10.5,11.4,0.13625666666666678,0.0
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\ใต้น้ำยังจะตามมาอีก!!.wav,เหี้ย,21.0,21.9,21.499116,21.753045,0.28214333333333314,21.0,21.9,0.28214333333333314,0.0
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\ใต้น้ำยังจะตามมาอีก!!.wav,เหี้ย,48.75,49.65,49.132166,49.415824,0.315175555555559,48.75,49.641999999999996,0.31800224215247075,0.2826686596911765
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\music\แคทเธอร์รีนยิงมันสิ!.wav,กู,12.75,13.65,12.690808,12.951327,0.20989228433931809,12.75,13.65,0.20989228433931809,0.0
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\single\กู\กู (เบลล์).wav,กู,0.0,1.65,0.0,1.59,0.9636363636363636,0.448,1.216,0.4830188679245283,-48.06174957118353
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ถ้าแกไม่ไป กูก็ไม่ไปเหมือนกัน.wav,กู,0.75,1.65,1.431357,1.59603,0.1829700000000001,0.75,1.65,0.1829700000000001,0.0
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,กู,547.4,548.3,547.720982,547.806659,0.09519666666657878,547.588,548.3,0.12033286516842703,2.5136198501848255
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,กู,591.5,592.4,592.253253,592.470812,0.1511590297606553,591.688,592.4,0.18746135726074487,3.6302327500089575
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,กู,729.4,730.3,729.819817,729.877107,0.06365555555564605,729.4,730.3,0.06365555555564605,0.0
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,กู,812.7,813.6,813.065642,813.212459,0.16312999999993946,813.0160000000001,813.6,0.25139897260266314,8.826897260272368
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,กู,1080.8,1081.7,1081.315316,1081.453505,0.15354333333333028,1081.276,1081.7,0.32591745283023194,17.237411949690166
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,มึง,22.4,23.3,22.757007,22.836244,0.08804111111110992,22.683999999999997,23.3,0.1286314935064914,4.059038239538147
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,มึง,393.4,394.3,394.134194,394.199266,0.0723022222222676,393.49199999999996,393.84399999999994,0.0,-7.230222222226761
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,มึง,508.9,509.8,509.241952,509.339277,0.10813888888883508,509.21599999999995,509.8,0.16665239726018022,5.851350837134514
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,มึง,533.4,534.3,533.479786,533.591834,0.1244977777777352,533.428,534.3,0.1284954128439958,0.39976350662605936
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,มึง,590.1,591.0,590.340617,590.501882,0.17918333333341704,590.32,591.0,0.23715441176482813,5.7971078431411085
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,มึง,653.1,654.0,653.168502,653.302061,0.14839888888888275,653.608,654.0,0.0,-14.839888888888275
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,มึง,804.3,805.2,804.672483,804.803786,0.14589222222208406,804.6479999999999,805.2,0.23786775362292917,9.19755314008451
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,มึง,871.5,872.4,871.858363,872.088432,0.2556322222221816,871.624,872.4,0.29648067010305595,4.084844788087433
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,มึง,878.5,879.4,878.845873,879.022595,0.19635777777782795,878.5,879.232,0.24142349726782472,4.506571948999677
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,มึง,968.1,969.0,968.86868,968.995063,0.14042555555546896,968.512,969.0,0.258981557376853,11.855600182138406
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,มึง,984.9,985.8,985.589448,985.716745,0.1414411111111132,984.9,985.8,0.1414411111111132,0.0
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,มึง,1019.2,1020.1,1019.501843,1019.681002,0.19906555555559052,1019.452,1020.1,0.276479938271636,7.741438271604551
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,เหี้ย,81.2,82.1,81.050803,81.486834,0.27338431200241803,81.70800000000001,82.1,0.0,-27.338431200241804
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,เหี้ย,111.3,112.2,111.802627,111.995785,0.21461999999999512,111.808,112.2,0.47256607771537107,25.794607771537592
0.9,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\internet\clear\Horror movie for WOKE!!!!!.wav,เหี้ย,184.8,185.7,185.493758,185.569102,0.08371555555552741,185.276,185.7,0.1776981132074921,9.398255765196469
